"authorId:ID","name",":LABEL"
"06236ab1d59d","R. Mathias","Author"
"3fffa15dfd62","R. Matic","Author"
"1983454b2fca","R. McLean","Author"
"f862451ba7d8","R. Mckenzie","Author"
"a92b3eb04faa","R. Mehta","Author"
"b50571113e10","R. Mehtiyev","Author"
"7bd37ea4ff64","R. Mendel","Author"
"8396d4795c70","R. Miranda","Author"
"5c93ef31e63c","R. Misra","Author"
"ce0da37d4901","R. Miyata","Author"
"b8305eb82306","R. Molteni","Author"
"3fc311e394ea","R. Monterubbianesi","Author"
"7550803b6933","R. Morelli","Author"
"b66aee72122e","R. Morello","Author"
"ac666c16f75b","R. Moroi","Author"
"a93271effca5","R. Mortuza","Author"
"1d22593f815d","R. Moses","Author"
"a390deffb2bb","R. Mosig","Author"
"7c3c04cd3a2f","R. Moss-Morris","Author"
"23b7272c257e","R. Moss-morris","Author"
"ead67ae53608","R. Moulson","Author"
"781cc52641fb","R. Mountifield","Author"
"666acbc3e553","R. Moverare","Author"
"a680f2f070e8","R. Mullaj","Author"
"031716dc592d","R. Mulligan","Author"
"55b24ff57bd2","R. Murphy","Author"
"3fc53829f17f","R. Muscia","Author"
"736e80e110b5","R. Muñoz","Author"
"5a26dfe64bf9","R. Naamnh","Author"
"5cb6b991add4","R. Nambu","Author"
"4d7178ecd230","R. Neil","Author"
"cd5155692cd8","R. Nice","Author"
"03478a539b51","R. Numrich","Author"
"d7c358bec099","R. Nunes","Author"
"b10f02ec108c","R. Odakura","Author"
"d91e99de3361","R. Okamoto","Author"
"8ccb21a4f61c","R. Oliveira","Author"
"131a1e80f871","R. Olmedo-martín","Author"
"b54b97a3bc42","R. Orlando","Author"
"0f8d59b1add3","R. O’hagan","Author"
"9aaca4360089","R. Palau Barbera","Author"
"5cccedd4ec0c","R. Panaccione","Author"
"7787dbb92abf","R. Panchal","Author"
"db478537aabc","R. Panwar","Author"
"ba1121349cb0","R. Pardo","Author"
"7bb0539307a1","R. Parra PhD","Author"
"5161168f3609","R. Patel","Author"
"c2b7af6ada2a","R. Peng","Author"
"5635631eabe6","R. Perez","Author"
"9b35535a39cb","R. Pernek","Author"
"2eefb25e1564","R. Perry","Author"
"2053ac1dbf92","R. Pica","Author"
"2ac6bb66e77e","R. Pinho","Author"
"82c48d34c75b","R. Piras","Author"
"e95723cf5ae8","R. Platzer","Author"
"a36b7c1f716f","R. Pluvinet","Author"
"ee9e299a3d46","R. Pokharna","Author"
"49f83e395c9c","R. Pollok","Author"
"8f290326e994","R. Popescu","Author"
"c6d2591c3bfb","R. Porter","Author"
"0af0cf58aaa4","R. Porwal","Author"
"4a766a585393","R. Post","Author"
"29880d8b0545","R. Prommer","Author"
"b0f33b756c2a","R. Propato","Author"
"a1f78538b839","R. Przemioslo","Author"
"11d84deda970","R. Radulescu","Author"
"e6086d4cffb5","R. Rafti","Author"
"cdeca0c72083","R. Ramos Díaz","Author"
"7748637ed84a","R. Ranganatha","Author"
"f38613d491ae","R. Reji","Author"
"0fde545e56ff","R. Ren","Author"
"8e74b454c16f","R. Reshetnikov","Author"
"8351c0b0de1d","R. Rocca","Author"
"6515a5535414","R. Rocco","Author"
"0a0fa8b049d3","R. Rodríguez Moncada","Author"
"d9ff6317434e","R. Rosentreter","Author"
"050e0783a72f","R. Rouveyre","Author"
"77118a676df8","R. Ruetsch","Author"
"de37547991ea","R. Ryan","Author"
"812781d2028c","R. Saad-Hossne","Author"
"36ad800830e8","R. Saldaña","Author"
"bb94e3b33d9d","R. Salmaso","Author"
"355786955b26","R. Schmelz","Author"
"c5dc89b4cf21","R. Schmid","Author"
"e54d0601400b","R. Schnabel","Author"
"c2574fc95a8a","R. Sedano","Author"
"3c737a953dbc","R. Segovia","Author"
"f34a39122349","R. Sepulveda","Author"
"ca930bcc3ed0","R. Shamir","Author"
"705f8bba32ef","R. Sharma","Author"
"d912cf26dec3","R. Sheehan","Author"
"813ec0fbc7b9","R. Shivashankar","Author"
"2a8cf4ab6391","R. Shouval","Author"
"1d57df787328","R. Sibli","Author"
"1605bd20e94c","R. Sigall-Boneh","Author"
"90d65f32a113","R. Sigon","Author"
"380697ee0713","R. Sinatora","Author"
"a31fe76243f7","R. Sirli","Author"
"71d787a48535","R. Skaba","Author"
"f378ffd36f51","R. Slater","Author"
"85d8fe66d22b","R. Smith","Author"
"964d0f902752","R. Sojwal","Author"
"c140f999f51e","R. Soluch","Author"
"2bcbfc00824d","R. Spagnuolo","Author"
"11f1afb31057","R. Stein","Author"
"149e5066fc2d","R. Strauss","Author"
"0ee5b611633d","R. Stulpinas","Author"
"0365e0332e28","R. Suau","Author"
"70d87ea84537","R. Sundramoorthi","Author"
"db27e111dac8","R. Taylor","Author"
"eacb1f61d810","R. Tosse","Author"
"ed60fee0f405","R. Turner","Author"
"c98db8e7ff83","R. Uema","Author"
"4e74e65e36c7","R. Ungaro","Author"
"dcc2ec43ab85","R. Upneja","Author"
"e69a1f5ffcbd","R. Van Rampelbergh","Author"
"614fb8fae3f1","R. Varela","Author"
"93f18f4f0176","R. Vehof","Author"
"84e45254e0d4","R. Vicente Lidon","Author"
"1572f689cae0","R. Vollenberg","Author"
"f21ff76907b9","R. W. Leong","Author"
"358a490dc1db","R. Wang","Author"
"e2d6514f5e34","R. Weisshof","Author"
"357c1bb8bf7a","R. West","Author"
"031b518a778a","R. Wheeler","Author"
"817b6f177230","R. Wimpory","Author"
"b5fd7907e63f","R. Wu","Author"
"3e9fbabe61ab","R. Xiong","Author"
"e62040a370fd","R. Yehuda-Margalit","Author"
"e315bffc62c5","R. Young","Author"
"fb8a805892ae","R. Zhang","Author"
"4e48d746c90b","R. Zhong","Author"
"2981acc71336","R. Zhu","Author"
"4823bd3d1507","R. de Waart","Author"
"9db521b74a03","R. van Stiphout","Author"
"ed38d5e81742","R. van den Wijngaard","Author"
"d2dd4cd2a8e1","R.A. Gonzalez","Author"
"63cb86051939","R.B. Gearry","Author"
"264e40df6291","R.B. Kim","Author"
"6968095504ed","R.B. Mateescu","Author"
"8f4f0305165f","R.Crespo","Author"
"ed39f3bb8bd3","R.Djinbachian","Author"
"363b1eb17af6","R.E. Cankurtaran","Author"
"e78f6199c956","R.E. Gonzalez Lopez","Author"
"381a6f4bf28f","R.E. González López","Author"
"55619135088a","R.E. Munro","Author"
"bdc9a2f8f307","R.E. Saizu","Author"
"2776b7de4714","R.Erichsen","Author"
"59d3cfab5f47","R.G. Iamello","Author"
"9151f4044203","R.H. Gantzel","Author"
"1f75fd1d4e09","R.J. Keizer","Author"
"fb5d4608da8d","R.J. Pierik","Author"
"3957752ddfc8","R.J.M. Ingram","Author"
"b4ed56ceeaf2","R.K. Boyapati","Author"
"277bd7b4d019","R.K. Kumar","Author"
"fee33409a4e0","R.K. Russell","Author"
"b559d3a2d7b6","R.K. Weersma","Author"
"067701bab593","R.L. Wilkens","Author"
"103a893987d9","R.Leduc","Author"
"5ae05f4ccde0","R.M. De Francisco Garcia","Author"
"3b001662d5af","R.M. Grimaldi","Author"
"9b0a98027479","R.M. State","Author"
"e2b09669ccc9","R.N. Baldassano","Author"
"e2d0bae37a6c","R.O. Higuera Alvarez","Author"
"6564b68e836e","R.Panaccione","Author"
"d1e5f011df9b","R.R. Fagundes","Author"
"72dc7c630fdf","R.S. Dwarkasing","Author"
"543e3bec5804","R.S. Mayer","Author"
"8389c6e639df","R.V. Bryant","Author"
"f547400782e1","R.V. Stoica","Author"
"e73c88fd3d61","R.W. Leong","Author"
"247fe46e98ec","R.Сozzali","Author"
"f9a81f954421","RBWH IBD","Author"
"98393c0778f8","RBWH IBD Research","Author"
"db57e7c67c58","S.","Author"
"3774b554e1e4","S. Abbasi Sureshjani","Author"
"fe4a10060662","S. Abdurahiman","Author"
"e9ccbd872278","S. Ackler","Author"
"e208d28f4c47","S. Adlkirchner","Author"
"176338a257b7","S. Adsul","Author"
"1bf2f5d39dc8","S. Aggarwal","Author"
"35cb65a94c8f","S. Al-Ghamdi","Author"
"d6ee043bad51","S. Alasgarlı","Author"
"185a31595279","S. Albert Palomares","Author"
"ca272b8271ae","S. Aleandri","Author"
"2216ff9e029d","S. Alobaid","Author"
"7400dd2c2984","S. Alonso Fernández","Author"
"3cec1e4e31fa","S. Altınay","Author"
"e8e9499a43fe","S. Alymova","Author"
"92a1445f17ed","S. Anandabaskaran","Author"
"a6259308f0ae","S. Andersen","Author"
"4446df2f8941","S. Anderson","Author"
"6f1e21232049","S. Andersson","Author"
"2251d8b8f0bb","S. Andrej","Author"
"0ab5dfece5f2","S. Andrew","Author"
"fa1fb8e13ab2","S. Anjie MD","Author"
"db1bcbd5c1e3","S. Arabaci","Author"
"0ef4273d5975","S. Armetta","Author"
"35fa284ccf1f","S. Artone","Author"
"ad9ba2d73b02","S. Aryasingha","Author"
"7de4e885b5ab","S. Ashok S","Author"
"804e212d372c","S. Avraham","Author"
"b7d31a1245ac","S. Ayten","Author"
"e04ff66249a1","S. Badalamenti","Author"
"bf4e109d4435","S. Bae","Author"
"24a1d19e5c71","S. Bagnoli","Author"
"7410b2252cb5","S. Bahmani Kashkooli","Author"
"45acb446e720","S. Baillie","Author"
"bc0e586c9f03","S. Bakker","Author"
"7378957ac109","S. Balarajah","Author"
"9b572c121736","S. Baldi","Author"
"da5d1b654b0c","S. Bamba","Author"
"c464119b1482","S. Banerjee","Author"
"2a1dddbd9634","S. Bardasu","Author"
"92ccb326d1ef","S. Barlow","Author"
"0405f6a2fcb4","S. Barrero","Author"
"342554906e0b","S. Barutcu","Author"
"f246d096198a","S. Basant","Author"
"55ac0a67767f","S. Baytar","Author"
"c3fd6a69e4f7","S. Bell","Author"
"2aa0376ff30e","S. Belouski","Author"
"2d3633979cc8","S. Ben-Horin","Author"
"672256a30521","S. Bencardino","Author"
"1f9d923e4609","S. Benoist","Author"
"5b446635a180","S. Bertorello","Author"
"4554e7e87c55","S. Bizid","Author"
"6839e470892b","S. Blitz","Author"
"62daa1a2319c","S. Bo","Author"
"154bfe00aeba","S. Bolca","Author"
"dcbfcc986770","S. Bombek Rudolf","Author"
"b81ab5551757","S. Bostani","Author"
"46aa8b8596f7","S. Bouri","Author"
"6bbf9a8e3e5d","S. Bragança","Author"
"4a906b290c97","S. Brams","Author"
"1ba5f001dae8","S. Brödel","Author"
"ad3a0e8a3eb9","S. Buhl","Author"
"b11f649ab7a1","S. Bunduc","Author"
"59f31be37d8f","S. Burke","Author"
"068667896f6e","S. Cabras","Author"
"919875162267","S. Cagliani","Author"
"70c546a804f7","S. Calderone","Author"
"f67a5fe65a24","S. Cao","Author"
"1caa0ed7b9b7","S. Cardelli","Author"
"6e5d0bbebdf0","S. Cardile","Author"
"35fa023b55b0","S. Carlson","Author"
"53c29120404f","S. Castellet-Farrús","Author"
"cd7d0ceb341d","S. Ceccariglia","Author"
"63cc7564bf35","S. Chang","Author"
"c8de06f672e4","S. Chaplin","Author"
"0f73a6e025d7","S. Chen","Author"
"6889b0f57a27","S. Chenchen","Author"
"696987e01044","S. Chin","Author"
"bfe3836a7dc7","S. Christensen","Author"
"a1638f71cf5d","S. Cimminisi","Author"
"8c0eef1b1857","S. Cohen","Author"
"379391063666","S. Cohen Kedar","Author"
"5926ea1cddf3","S. Colantuono","Author"
"8dcf146f7d2d","S. Collins","Author"
"8ffa4824c5d6","S. Connor","Author"
"741ee8394a82","S. Copley","Author"
"31f5a3389ff6","S. Corr","Author"
"d18cfe5b7bbf","S. Cortés Sandoval","Author"
"c4780284b94a","S. Costello","Author"
"47c17a147e81","S. Cox","Author"
"70a28c1f3db8","S. Cripps","Author"
"9a1c61cd3ac9","S. Cross","Author"
"a740411580ba","S. Daher","Author"
"a93e6b804bda","S. Daigle","Author"
"9e407d40a5bb","S. Dall’Oglio","Author"
"cd6e0c828930","S. Danese","Author"
"89cbc4604a02","S. De Santis","Author"
"8b4f129efe28","S. De Vos","Author"
"e5da54b0bebd","S. Dehmel","Author"
"5a98ac428eb0","S. Deleu","Author"
"81d9ef298691","S. Deleu DVM- PhD","Author"
"bfec87c413eb","S. Devlin","Author"
"69641c91587f","S. Di Cola","Author"
"e7b7fe958609","S. Dias","Author"
"eeea85f463b9","S. Dijkstra","Author"
"5ea5285c85f7","S. Ding","Author"
"6be676a94b8a","S. Distante","Author"
"a14443c9db65","S. Dodgson","Author"
"44218ee4b277","S. Dolu","Author"
"b0734d18b657","S. Doumas","Author"
"f7a0c44363e9","S. D’Alessio","Author"
"d2dc814dc5a1","S. Edwards","Author"
"bcfe8067f396","S. Efstathiou","Author"
"0e43bec5defc","S. El Ouali","Author"
"cd40668b7711","S. Elial-Fatal","Author"
"29f2e3fcbcd7","S. Evans","Author"
"7035e52534aa","S. Faraci","Author"
"21accebff8c6","S. Farahmand","Author"
"c613010b9513","S. Fathima","Author"
"e84cf8ec6859","S. Fattah","Author"
"f4447e1dc244","S. Fehily","Author"
"db7029ae07fb","S. Feroz","Author"
"a4cfc0f52d3b","S. Ferretti","Author"
"ec089718ea42","S. Festa","Author"
"705e931b6a65","S. Filipponi","Author"
"4cf25225ec8f","S. Filletti","Author"
"a5bd6b6967f5","S. Fishman","Author"
"e96c10f7875f","S. Florez Marques","Author"
"cb3a33890b56","S. Forster","Author"
"da076eecff5b","S. Fourie","Author"
"1c7a78d2d4ef","S. Fraessle","Author"
"b21e225f880d","S. Francis-Graham","Author"
"fb08a6712957","S. Fukuda","Author"
"2f93daa1bb2d","S. Fukuhara","Author"
"93249209b292","S. Fumisato","Author"
"7bdf17d1f0b2","S. Gabrielson","Author"
"5702982c3230","S. Gaddipati","Author"
"ffb91edce2f1","S. Gadepalli","Author"
"4fbb65954380","S. Galimberti","Author"
"dd81595477ce","S. García García","Author"
"f2c896376ac4","S. García Mateo","Author"
"e76c8b928e0d","S. García-Mateo","Author"
"93217fd9e688","S. Garufi","Author"
"a54e487ca358","S. Gatti","Author"
"644fae9b5f1d","S. Gauriloff","Author"
"8bbb0fb573c5","S. Gazit","Author"
"7769234e1bf3","S. Geertsema","Author"
"829f9076599d","S. Genc Ulucecen","Author"
"05649b2a9972","S. Ghaly","Author"
"779bcc0238a8","S. Ghosh","Author"
"78bd61b1dd8b","S. Giavoni","Author"
"37bb1bb25e61","S. Giri","Author"
"65852fc96b1f","S. Goodwin","Author"
"85d982ccf3ab","S. Grundvad Boelt","Author"
"4695dfecdcc5","S. Guedes","Author"
"b95180756afe","S. Haapaniemi","Author"
"a7f78ec7aff7","S. Hahn","Author"
"51d13d125f18","S. Hajare","Author"
"bbd5f4aff433","S. Han","Author"
"82394ee77bad","S. Harding","Author"
"cd3fcffcd77d","S. He","Author"
"fd8c680c4123","S. Heemskerk","Author"
"fabd9b26b173","S. Heeren","Author"
"6c1143d42ed6","S. Heiman","Author"
"70243d45b747","S. Hermangild Kottoor","Author"
"8664f00ec3c5","S. Hermsen","Author"
"6f666aa43037","S. Hindle","Author"
"676072c9e43a","S. Hirota","Author"
"4dc154465558","S. Hiyama","Author"
"75922eb090e8","S. Hoekx","Author"
"245fa30ac085","S. Holubar","Author"
"44e177deef7e","S. Holubar MD- MS","Author"
"defc0406ce5d","S. Honap","Author"
"31211fe59373","S. Hoque","Author"
"bd70382567e4","S. Horst","Author"
"6814ddf64c1f","S. Howaldt","Author"
"aa9bec8f96c4","S. Hu","Author"
"2d881f6a06f1","S. Huang","Author"
"789612d370cf","S. Huijun","Author"
"d180859ae485","S. Hussey","Author"
"0c5f470fb4ea","S. Hyll Hansen","Author"
"bde51a7ca2bc","S. Islam","Author"
"f760c2527c11","S. Isoldi","Author"
"6d7f2ded4c7c","S. James","Author"
"c73cb4a5f719","S. Jansson","Author"
"63eff4a3cb06","S. Jatana","Author"
"1980b57f76f4","S. Jeong","Author"
"7c731975fa06","S. Jing","Author"
"896ad0442584","S. Jingcheng","Author"
"2e24805a3969","S. John","Author"
"a6f2729c1906","S. Jones","Author"
"57690b2f3d5a","S. Josefsen","Author"
"5cc30a9b6006","S. Joshi","Author"
"e27cf65622d3","S. Juncu","Author"
"08c1a6a46ee9","S. Kanaloupitis","Author"
"09f75d12955f","S. Kane","Author"
"d7673aca6b95","S. Kanmura","Author"
"59bf07916ea8","S. Karelia","Author"
"9e25e2020820","S. Karki","Author"
"cc1b8c53f410","S. Kato","Author"
"346a09c5a206","S. Kaur","Author"
"5b54d29d191a","S. Kelly","Author"
"66d84eaace3a","S. Kenigsberg","Author"
"83b10d4cc5da","S. Khader","Author"
"cbc037705c6f","S. Khaitov","Author"
"1bcc634d4420","S. Kharboutli","Author"
"a8380937f467","S. Kim","Author"
"7e42d0bdc6d9","S. Koentgen","Author"
"92d69c5aee68","S. Kogure","Author"
"6967571b7a6c","S. Kolahdoozan","Author"
"02f49c93872e","S. Koliandris","Author"
"8e250ab8c074","S. Kollampallath","Author"
"1fc66e90a9ae","S. Konecny","Author"
"e1bf8277b039","S. Kooij","Author"
"cf3667d9b1e0","S. Kretschmann","Author"
"64eafcda4fb7","S. Kumar","Author"
"f19a2df1a06b","S. Kumar N","Author"
"c0115a6ed104","S. Lamprou","Author"
"189fc6d93f9d","S. Langford","Author"
"83b4d93b6472","S. Lario","Author"
"a7defd1809a9","S. Larkin","Author"
"4ee956a12a43","S. Laureti","Author"
"edde974083d6","S. Lawrence","Author"
"f45a8f4b7980","S. Lazarus","Author"
"b8613239dd8c","S. Lee","Author"
"47df3ba76bd5","S. Lega","Author"
"a885a58194a4","S. Lenie","Author"
"297cd71958aa","S. Levitte","Author"
"e49e2be08e67","S. Li","Author"
"c296b52b5812","S. Lin","Author"
"ed16a76491ae","S. Liu","Author"
"a63b4a253bf9","S. Lopes","Author"
"a82835802b3a","S. Lopez-Prades","Author"
"71f0f4bcfc39","S. Maier","Author"
"9185de35088a","S. Majumder","Author"
"b68bcf22679f","S. Makaryan","Author"
"c1fe4a2afc66","S. Malas","Author"
"dcc3c02e0dc8","S. Maltoni","Author"
"c35e371bfcd1","S. Mammadov","Author"
"897a7846c4de","S. Mandal","Author"
"4f66463e4c20","S. Mannick","Author"
"154662f50547","S. Marin","Author"
"7b1b2f00c292","S. Marin Pedrosa","Author"
"89727277c73f","S. Markham","Author"
"08512eb223f8","S. Markovic","Author"
"b212bf99ccb7","S. Massironi","Author"
"ca0a1a80d496","S. Mazor","Author"
"9eb082ac7723","S. McIlroy","Author"
"d014ef787cff","S. McLaughlin","Author"
"a94e9a2b9004","S. Mckirdy","Author"
"fc1ce16f7574","S. Meade","Author"
"b6f2f635c7d7","S. Medina Chico","Author"
"e56024ecd87c","S. Megymorecz","Author"
"aac78385d29a","S. Mehandru","Author"
"b0177cb4d051","S. Mehta","Author"
"5c556aec5ce3","S. Meisner","Author"
"cc60a19a49d1","S. Melton","Author"
"5fc362c607d1","S. Mendes","Author"
"48c49914d8d6","S. Menon","Author"
"8be9dc95ca82","S. Mereu","Author"
"b6d41a9c6d79","S. Meyer","Author"
"92813ca86fa7","S. Michopoulos","Author"
"14dad07931a7","S. Milling","Author"
"74e486771039","S. Mino","Author"
"683eaf70c923","S. Misri","Author"
"9e7d8de8eca5","S. Mizutani","Author"
"62a08ad02cff","S. Mohanan","Author"
"68f5a763a5c1","S. Monboussin","Author"
"c0b05c143e99","S. Mondal","Author"
"92ee3efef8fb","S. Monteiro","Author"
"72bd90003de6","S. Morello","Author"
"fe72ec59d74e","S. Mori","Author"
"6584700629d0","S. Morris","Author"
"da427abc326e","S. Mullings","Author"
"6a68aa90a9b3","S. Munagala","Author"
"9eebc97be76a","S. Murthy","Author"
"1bff84d17974","S. Mustapic","Author"
"53eead44e360","S. Muthukumar","Author"
"a8c4a82ea8c3","S. Nahon","Author"
"5b8ac5cce875","S. Nakamura","Author"
"cc6bf9527e46","S. Nancey","Author"
"01df187c279b","S. Navabi","Author"
"d331170b8be2","S. Navar","Author"
"372fae1d2a02","S. Neelakantan","Author"
"99209e3001f2","S. Newhook","Author"
"c70da361b148","S. Nickelsen","Author"
"1f1f1e713baf","S. Nicolo","Author"
"04b702fad09a","S. Nikolaus","Author"
"058ae2d40098","S. Nikolic","Author"
"c9f357767ee5","S. Nirasha","Author"
"0b782831ddc4","S. Nohaila","Author"
"40de0186cb38","S. Nyffeler","Author"
"3e9117a14495","S. OReilly","Author"
"45b18dafa1b0","S. Odeh","Author"
"0cbc46a2bda8","S. Ogholikhan","Author"
"db49eb2e130f","S. Okano","Author"
"86dbf2134c6b","S. Oliva","Author"
"5fed6aec8b32","S. Onali","Author"
"4414bfcb21c2","S. Ono","Author"
"57d02a1795e7","S. Orlando","Author"
"b6a764457750","S. Oswald","Author"
"5e8d98990beb","S. Ouahoud","Author"
"9d201c5fbabe","S. Oubaha","Author"
"45aa737258f8","S. Ozgul","Author"
"9d3fb32a06a3","S. O’Reilly","Author"
"acd593b08e27","S. Panagaris","Author"
"1c89d17bbb7e","S. Panchal","Author"
"c0293c6e1083","S. Paramsothy","Author"
"a2a21ad58232","S. Parello","Author"
"5bc2dd761a7c","S. Park","Author"
"28055af20318","S. Parvinroo","Author"
"81e2d37fc587","S. Patel","Author"
"742c5c72c22b","S. Paul","Author"
"dad2c98ce36c","S. Perotto","Author"
"e8747666d64e","S. Philpott","Author"
"58079f4d0821","S. Pillai","Author"
"7429cff4450f","S. Pillozzi","Author"
"86c997d430d8","S. Plachta-Danielzik","Author"
"f8014eb6310d","S. Pledger","Author"
"18045d9442d9","S. Pochesci","Author"
"5df3b41e4e46","S. Polvani","Author"
"56ce765854fa","S. Possemiers","Author"
"dd5f94af4d0e","S. Povlsen","Author"
"b124e8415166","S. Prasad","Author"
"c1295f47b841","S. Pratt","Author"
"ea0a27039d10","S. Preite Director","Author"
"13b27f624783","S. Prifti","Author"
"b809b8037cb9","S. Proost","Author"
"781d1110417b","S. Quattrini","Author"
"36780e0bfd8e","S. Radford","Author"
"11b10f577ded","S. Radice","Author"
"b639895cf97c","S. Rahmany","Author"
"51d163faebc3","S. Raja","Author"
"56bbecdf4a95","S. Rani","Author"
"ba5694f93244","S. Rath","Author"
"4a373a85ef86","S. Ray","Author"
"38066e200cb2","S. Razmjouei","Author"
"71d069aac647","S. Reddy","Author"
"486b760787c0","S. Redolfi","Author"
"38cec81aadb8","S. Reif","Author"
"5673de0d4be0","S. Rellou","Author"
"69fe634b3757","S. Renna","Author"
"c809b5afc4c2","S. Renshaw","Author"
"55e288924bf1","S. Restellini","Author"
"1c06256f9354","S. Ribero","Author"
"e6abd9b28027","S. Riestra Menéndez","Author"
"f8ede1a7c392","S. Rietdijk","Author"
"eba4f997f943","S. Rinckhout","Author"
"26fad12f9d51","S. Rocchi","Author"
"8c61118355b1","S. Rodinò","Author"
"651626010b2a","S. Rubio","Author"
"5f14e37d9dcc","S. Rushbrook","Author"
"e0d13be80053","S. Rüdesheim","Author"
"47b4405750e9","S. S. Hoque","Author"
"e35230f77192","S. Sabate","Author"
"bd4ccb21953f","S. Sabbah","Author"
"3885c3da82c3","S. Saettone","Author"
"74919ff77a1a","S. Sagami","Author"
"ff4ff0b53364","S. Saibeni","Author"
"37a6d2096de8","S. Salihovic","Author"
"3320cf805575","S. Samaan","Author"
"f05dcd97a2b6","S. Sansgiry","Author"
"18635120e6ef","S. Saraiva","Author"
"4bab2828fd22","S. Saxon","Author"
"3725cd85db39","S. Sayar","Author"
"503aad0530be","S. Scaringi","Author"
"e96d2cd65ee0","S. Schramm","Author"
"1c76130a8c64","S. Schubert","Author"
"4e730cdc5bf4","S. Sebastian","Author"
"dfd8d25e57e6","S. Sedda","Author"
"528fe59c7e36","S. Sediq","Author"
"0a2d48ef913c","S. Semenov","Author"
"73e1b2ac3189","S. Sethi","Author"
"4b9b1157155e","S. Sha","Author"
"d8b73e8f19ac","S. Shah","Author"
"df96f1b53164","S. Shahrani","Author"
"84316de00960","S. Shahub","Author"
"2b65d57f42a3","S. Shakhman","Author"
"12c8b076b371","S. Shankar","Author"
"299c43939e52","S. Sharma","Author"
"c43d2e0b0252","S. Sharman Moser","Author"
"c4dee3db88ff","S. Shehzad","Author"
"024348990d8c","S. Shenoy","Author"
"d69d64baa4e9","S. Shetty","Author"
"104e8ad51a4c","S. Shibui","Author"
"25534e45ad5b","S. Shilton","Author"
"8afad9a0c826","S. Shin Shin","Author"
"367a44b36b25","S. Shinh","Author"
"4dc20bcb4f89","S. Shinzaki","Author"
"03d1df3ea462","S. Singh","Author"
"ca51665b180e","S. Sinha","Author"
"d0499dcd12e4","S. Sirolu","Author"
"ec4b8f657226","S. Skybalo","Author"
"5876e9d885d9","S. Sloan","Author"
"4fc87026be53","S. Spano","Author"
"4a036131d317","S. Spanò","Author"
"f657e4dbd358","S. Speca","Author"
"73678dfb286c","S. Spyridon","Author"
"4564936ef362","S. Sreckovic","Author"
"b790a77b3feb","S. Sriramoj","Author"
"9441af2c646a","S. Sulaivany","Author"
"26c60518efaf","S. Surapaneni","Author"
"f2bd7d5ccfa2","S. Suravaram","Author"
"9c65eed43a14","S. Szymanska","Author"
"2e4798e0b64c","S. Szymczak","Author"
"b7926d8caa27","S. Taban","Author"
"41dbb9e29a08","S. Tay","Author"
"955d17349275","S. Tehar-Lev","Author"
"74a93f88038d","S. Tejedor Vaquero","Author"
"233bb2f13d29","S. Telaku","Author"
"dc1b57d06f65","S. Terauchi","Author"
"caf2ee2809e3","S. Thomas-Gibson","Author"
"06c36496a8d7","S. Thompson","Author"
"cc28b49273d4","S. Tomás","Author"
"a3d02d2ed7f1","S. Travis","Author"
"cb31a65af18f","S. Troisi","Author"
"4c028afd5549","S. Umeda","Author"
"b68aeeb9e45b","S. Vadera","Author"
"8b25deef268c","S. Van Haaren","Author"
"1ab02deea55f","S. Van Welden","Author"
"a60bfbafce0f","S. Van Zon","Author"
"c5f2f6684c98","S. Van de Wiel Fernández","Author"
"6d42a99fe17b","S. Venkat","Author"
"48386bce0188","S. Vermeire","Author"
"dc22e620808f","S. Verstockt","Author"
"84b35e4d6198","S. Verstockt MSc. PhD","Author"
"d45070c02cde","S. Vetrano","Author"
"da6762197ecc","S. Vieujean","Author"
"c1b8f4a23bcb","S. Voghera","Author"
"aad77747a282","S. Volger","Author"
"965d893be267","S. Vuijk","Author"
"5b4fc80159b2","S. Vuksanovic","Author"
"f6674ba5bb50","S. Vuyyuru","Author"
"7bd3b7b6ca63","S. Walling","Author"
"ab5651a33861","S. Wang","Author"
"8deefa11be6f","S. Waschina","Author"
"39c906a9efbe","S. Watson","Author"
"72626c2e7d82","S. Weidlich","Author"
"0fb6642f0e11","S. Williams","Author"
"5c6785c78da1","S. Wirtz","Author"
"c589c4a92b75","S. Xiaodi","Author"
"8738ebfac3e4","S. Xie","Author"
"86e9e0ae3acd","S. Xiong","Author"
"f6a5085f0c5f","S. Xu","Author"
"6a037ba15984","S. Xuan","Author"
"d85a0892af6d","S. Yang","Author"
"9b78d8389ec9","S. Yarandi","Author"
"13cb771112c8","S. Yasmin","Author"
"6e9d78467e36","S. Yazdani","Author"
"6945730d5456","S. Ye","Author"
"d7f5d5cd562d","S. Yi","Author"
"349f5a5666d0","S. Ying","Author"
"cb2135451632","S. Yinghao","Author"
"59f5b49625e7","S. Yip","Author"
"223b65dd9b33","S. Yogakanthi","Author"
"daccc0763a76","S. Yoshigoe","Author"
"c59f73c816eb","S. Yoshikawa","Author"
"818c9022de1d","S. Yu","Author"
"5602f12f1b00","S. Yuan","Author"
"a3876e796cc2","S. Yuval Bar-Asher","Author"
"6734069e22d4","S. Zaky","Author"
"449d983a2cd3","S. Zeissig","Author"
"7d8a959848d9","S. Zekaria","Author"
"cf02cf5c6835","S. Zeuzem","Author"
"0e466e2f1234","S. Zhang","Author"
"661f38ca87c8","S. Zhao","Author"
"9719758a03a3","S. Zhou","Author"
"275e8324ae50","S. Zimbardo","Author"
"99e61d15638b","S. Zundler","Author"
